0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Idx,Period H1,FMA H1,SLMA H1,550MA H1,DeltaC H1,Macd H1,Plot2 H1,Plot3 H1,Plot4 H1,Idx,Period M15,FMA M15,SLMA M15,550MA M15,DeltaC M15,Macd M15,Plot2 M15,Plot3 M15,Plot4 M15,Idx,Period M5,FMA M5,SLMA M5,550MA M5,DeltaC M5,Macd M5,Plot2 M5,Plot3 M5,Plot4 M5,Idx,Period M1,FMA M1,SLMA M1,550MA M1,DeltaC M1,Macd M1,Plot2 M1,Plot3 M1,Plot4 M1
63,2024.05.13 04:00:00,1.07716,1.07684,1.07551,Positive,0.000006,0.000658,0.000571,0.000814,63,2024.05.15 03:30:00,1.08160,1.08129,1.07581,Positive,-0.000005,0.000710,0.000508,0.000699,63,2024.05.15 14:05:00,1.08281,1.08276,1.07953,Positive,-0.000033,0.000165,0.000170,0.000245,63,2024.05.15 18:20:00,1.08422,1.08436,1.08271,Negative,0.000085,-0.000202,0.000030,0.000065
64,2024.05.13 03:00:00,1.07717,1.07683,1.07551,Positive,0.000035,0.000675,0.000576,0.000820,64,2024.05.15 03:15:00,1.08161,1.08128,1.07580,Positive,0.000008,0.000725,0.000511,0.000703,64,2024.05.15 14:00:00,1.08281,1.08276,1.07953,Positive,-0.000033,0.000170,0.000172,0.000248,64,2024.05.15 18:19:00,1.08421,1.08436,1.08270,Negative,0.000075,-0.000212,0.000031,0.000067
65,2024.05.13 02:00:00,1.07718,1.07682,1.07551,Positive,0.000061,0.000691,0.000580,0.000826,65,2024.05.15 03:00:00,1.08161,1.08127,1.07579,Positive,0.000020,0.000740,0.000513,0.000705,65,2024.05.15 13:55:00,1.08281,1.08276,1.07952,Positive,-0.000039,0.000173,0.000173,0.000250,65,2024.05.15 18:18:00,1.08419,1.08435,1.08270,Negative,0.000066,-0.000221,0.000032,0.000068
66,2024.05.13 01:00:00,1.07718,1.07680,1.07550,Positive,0.000071,0.000700,0.000582,0.000829,66,2024.05.15 02:45:00,1.08162,1.08126,1.07578,Positive,0.000036,0.000756,0.000516,0.000708,66,2024.05.15 13:50:00,1.08281,1.08276,1.07951,Positive,-0.000045,0.000177,0.000175,0.000252,66,2024.05.15 18:17:00,1.08417,1.08435,1.08270,Negative,0.000057,-0.000229,0.000033,0.000071
67,2024.05.11 00:00:00,1.07720,1.07680,1.07550,Positive,0.000119,0.000719,0.000587,0.000835,67,2024.05.15 02:30:00,1.08162,1.08124,1.07577,Positive,0.000045,0.000768,0.000517,0.000709,67,2024.05.15 13:45:00,1.08281,1.08276,1.07951,Positive,-0.000049,0.000182,0.000177,0.000254,67,2024.05.15 18:16:00,1.08416,1.08435,1.08270,Negative,0.000037,-0.000240,0.000034,0.000072
68,2024.05.10 23:00:00,1.07721,1.07680,1.07550,Positive,0.000172,0.000736,0.000592,0.000841,68,2024.05.15 02:15:00,1.08161,1.08123,1.07575,Positive,0.000055,0.000781,0.000518,0.000710,68,2024.05.15 13:40:00,1.08282,1.08276,1.07950,Positive,-0.000064,0.000184,0.000178,0.000255,68,2024.05.15 18:15:00,1.08415,1.08435,1.08269,Negative,0.000037,-0.000243,0.000037,0.000076
69,2024.05.10 22:00:00,1.07721,1.07677,1.07550,Positive,0.000212,0.000748,0.000594,0.000844,69,2024.05.15 02:00:00,1.08161,1.08121,1.07574,Positive,0.000068,0.000793,0.000519,0.000711,69,2024.05.15 13:35:00,1.08283,1.08277,1.07950,Positive,-0.000051,0.000194,0.000181,0.000260,69,2024.05.15 18:14:00,1.08415,1.08436,1.08269,Negative,0.000032,-0.000249,0.000040,0.000080
70,2024.05.10 21:00:00,1.07721,1.07675,1.07549,Positive,0.000245,0.000755,0.000595,0.000846,70,2024.05.15 01:45:00,1.08161,1.08119,1.07573,Positive,0.000088,0.000807,0.000520,0.000712,70,2024.05.15 13:30:00,1.08285,1.08277,1.07949,Positive,-0.000028,0.000206,0.000185,0.000265,70,2024.05.15 18:13:00,1.08413,1.08435,1.08269,Negative,0.000011,-0.000258,0.000042,0.000083
71,2024.05.10 20:00:00,1.07719,1.07672,1.07549,Positive,0.000276,0.000760,0.000595,0.000846,71,2024.05.15 01:30:00,1.08162,1.08118,1.07572,Positive,0.000112,0.000821,0.000521,0.000712,71,2024.05.15 13:25:00,1.08287,1.08278,1.07949,Positive,-0.000004,0.000218,0.000189,0.000270,71,2024.05.15 18:12:00,1.08411,1.08435,1.08268,Negative,-0.000013,-0.000267,0.000044,0.000086
72,2024.05.10 19:00:00,1.07716,1.07669,1.07549,Positive,0.000294,0.000759,0.000594,0.000844,72,2024.05.15 01:15:00,1.08162,1.08116,1.07571,Positive,0.000138,0.000834,0.000521,0.000713,72,2024.05.15 13:20:00,1.08288,1.08278,1.07948,Positive,0.000015,0.000227,0.000191,0.000273,72,2024.05.15 18:11:00,1.08409,1.08435,1.08268,Negative,-0.000039,-0.000275,0.000046,0.000089
73,2024.05.10 18:00:00,1.07718,1.07669,1.07548,Positive,0.000349,0.000768,0.000595,0.000845,73,2024.05.15 01:00:00,1.08162,1.08114,1.07570,Positive,0.000174,0.000849,0.000522,0.000713,73,2024.05.15 13:15:00,1.08290,1.08279,1.07947,Positive,0.000048,0.000238,0.000195,0.000278,73,2024.05.15 18:10:00,1.08407,1.08435,1.08268,Negative,-0.000092,-0.000288,0.000047,0.000091
74,2024.05.10 17:00:00,1.07720,1.07666,1.07548,Positive,0.000501,0.000799,0.000603,0.000856,74,2024.05.15 00:45:00,1.08161,1.08111,1.07569,Positive,0.000212,0.000862,0.000522,0.000713,74,2024.05.15 13:10:00,1.08291,1.08278,1.07947,Positive,0.000072,0.000246,0.000197,0.000280,74,2024.05.15 18:09:00,1.08405,1.08435,1.08267,Negative,-0.000142,-0.000298,0.000050,0.000094
75,2024.05.10 16:00:00,1.07711,1.07660,1.07548,Positive,0.000448,0.000768,0.000591,0.000840,75,2024.05.15 00:30:00,1.08159,1.08108,1.07568,Positive,0.000237,0.000869,0.000520,0.000710,75,2024.05.15 13:05:00,1.08290,1.08277,1.07946,Positive,0.000078,0.000248,0.000197,0.000280,75,2024.05.15 18:08:00,1.08404,1.08436,1.08267,Negative,-0.000185,-0.000304,0.000053,0.000099
76,2024.05.10 15:00:00,1.07711,1.07657,1.07547,Positive,0.000549,0.000780,0.000594,0.000843,76,2024.05.15 00:15:00,1.08158,1.08105,1.07567,Positive,0.000263,0.000876,0.000517,0.000706,76,2024.05.15 13:00:00,1.08290,1.08276,1.07945,Positive,0.000088,0.000250,0.000197,0.000281,76,2024.05.15 18:07:00,1.08403,1.08437,1.08267,Negative,-0.000248,-0.000312,0.000057,0.000103
77,2024.05.10 14:00:00,1.07705,1.07652,1.07547,Positive,0.000577,0.000767,0.000588,0.000836,77,2024.05.15 00:00:00,1.08156,1.08102,1.07566,Positive,0.000296,0.000882,0.000515,0.000702,77,2024.05.15 12:55:00,1.08289,1.08276,1.07945,Positive,0.000093,0.000251,0.000197,0.000280,77,2024.05.15 18:06:00,1.08405,1.08440,1.08267,Negative,-0.000278,-0.000308,0.000064,0.000113
78,2024.05.10 13:00:00,1.07700,1.07646,1.07546,Positive,0.000612,0.000754,0.000582,0.000828,78,2024.05.14 23:45:00,1.08154,1.08098,1.07565,Positive,0.000340,0.000890,0.000512,0.000699,78,2024.05.15 12:50:00,1.08288,1.08275,1.07944,Positive,0.000102,0.000252,0.000197,0.000280,78,2024.05.15 18:05:00,1.08407,1.08442,1.08267,Negative,-0.000303,-0.000300,0.000072,0.000124
79,2024.05.10 12:00:00,1.07692,1.07639,1.07546,Positive,0.000635,0.000736,0.000575,0.000819,79,2024.05.14 23:30:00,1.08150,1.08093,1.07563,Positive,0.000365,0.000890,0.000507,0.000692,79,2024.05.15 12:45:00,1.08287,1.08274,1.07944,Positive,0.000097,0.000249,0.000195,0.000279,79,2024.05.15 18:04:00,1.08409,1.08445,1.08266,Negative,-0.000330,-0.000292,0.000080,0.000135
80,2024.05.10 11:00:00,1.07683,1.07632,1.07545,Positive,0.000647,0.000713,0.000567,0.000808,80,2024.05.14 23:15:00,1.08146,1.08089,1.07562,Positive,0.000383,0.000887,0.000502,0.000684,80,2024.05.15 12:40:00,1.08286,1.08273,1.07943,Positive,0.000111,0.000251,0.000196,0.000279,80,2024.05.15 18:03:00,1.08411,1.08448,1.08266,Negative,-0.000377,-0.000287,0.000088,0.000145
81,2024.05.10 10:00:00,1.07674,1.07624,1.07545,Positive,0.000646,0.000687,0.000557,0.000796,81,2024.05.14 23:00:00,1.08142,1.08084,1.07561,Positive,0.000398,0.000882,0.000495,0.000675,81,2024.05.15 12:35:00,1.08285,1.08272,1.07942,Positive,0.000127,0.000253,0.000196,0.000279,81,2024.05.15 18:02:00,1.08415,1.08452,1.08266,Negative,-0.000407,-0.000275,0.000098,0.000158
82,2024.05.10 09:00:00,1.07668,1.07618,1.07544,Positive,0.000680,0.000669,0.000551,0.000787,82,2024.05.14 22:45:00,1.08137,1.08079,1.07560,Positive,0.000417,0.000877,0.000488,0.000666,82,2024.05.15 12:30:00,1.08284,1.08270,1.07942,Positive,0.000145,0.000255,0.000196,0.000279,82,2024.05.15 18:01:00,1.08419,1.08456,1.08266,Negative,-0.000424,-0.000258,0.000109,0.000173
83,2024.05.10 08:00:00,1.07661,1.07613,1.07544,Positive,0.000726,0.000652,0.000545,0.000780,83,2024.05.14 22:30:00,1.08133,1.08074,1.07559,Positive,0.000443,0.000872,0.000482,0.000657,83,2024.05.15 12:25:00,1.08281,1.08268,1.07941,Positive,0.000127,0.000246,0.000193,0.000275,83,2024.05.15 18:00:00,1.08424,1.08460,1.08266,Negative,-0.000446,-0.000241,0.000120,0.000188
84,2024.05.10 07:00:00,1.07655,1.07607,1.07544,Positive,0.000792,0.000638,0.000540,0.000773,84,2024.05.14 22:15:00,1.08127,1.08068,1.07557,Positive,0.000460,0.000864,0.000474,0.000647,84,2024.05.15 12:20:00,1.08277,1.08265,1.07940,Positive,0.000090,0.000233,0.000188,0.000269,84,2024.05.15 17:59:00,1.08427,1.08464,1.08265,Negative,-0.000488,-0.000227,0.000130,0.000201
85,2024.05.10 06:00:00,1.07648,1.07601,1.07543,Positive,0.000843,0.000616,0.000532,0.000764,85,2024.05.14 22:00:00,1.08121,1.08062,1.07556,Positive,0.000474,0.000853,0.000466,0.000636,85,2024.05.15 12:15:00,1.08275,1.08263,1.07939,Positive,0.000068,0.000226,0.000186,0.000266,85,2024.05.15 17:58:00,1.08433,1.08468,1.08265,Negative,-0.000508,-0.000205,0.000143,0.000218
86,2024.05.10 05:00:00,1.07641,1.07594,1.07543,Positive,0.000916,0.000598,0.000526,0.000756,86,2024.05.14 21:45:00,1.08115,1.08056,1.07555,Positive,0.000476,0.000839,0.000456,0.000623,86,2024.05.15 12:10:00,1.08273,1.08262,1.07939,Positive,0.000055,0.000223,0.000184,0.000264,86,2024.05.15 17:57:00,1.08439,1.08473,1.08265,Negative,-0.000531,-0.000183,0.000156,0.000234
87,2024.05.10 04:00:00,1.07631,1.07586,1.07542,Positive,0.000974,0.000571,0.000518,0.000745,87,2024.05.14 21:30:00,1.08110,1.08050,1.07554,Positive,0.000499,0.000829,0.000448,0.000612,87,2024.05.15 12:05:00,1.08272,1.08261,1.07938,Positive,0.000045,0.000220,0.000183,0.000263,87,2024.05.15 17:56:00,1.08446,1.08479,1.08265,Negative,-0.000536,-0.000154,0.000170,0.000253
88,2024.05.10 03:00:00,1.07620,1.07577,1.07542,Positive,0.001003,0.000533,0.000506,0.000730,88,2024.05.14 21:15:00,1.08104,1.08044,1.07553,Positive,0.000516,0.000817,0.000439,0.000600,88,2024.05.15 12:00:00,1.08272,1.08261,1.07938,Positive,0.000052,0.000223,0.000184,0.000264,88,2024.05.15 17:55:00,1.08454,1.08485,1.08265,Negative,-0.000529,-0.000121,0.000186,0.000274
89,2024.05.10 02:00:00,1.07605,1.07567,1.07541,Positive,0.001000,0.000485,0.000492,0.000712,89,2024.05.14 21:00:00,1.08098,1.08039,1.07552,Positive,0.000537,0.000804,0.000430,0.000588,89,2024.05.15 11:55:00,1.08273,1.08261,1.07937,Positive,0.000082,0.000232,0.000186,0.000267,89,2024.05.15 17:54:00,1.08463,1.08492,1.08265,Negative,-0.000512,-0.000086,0.000202,0.000295
90,2024.05.10 01:00:00,1.07589,1.07556,1.07541,Positive,0.000958,0.000427,0.000475,0.000690,90,2024.05.14 20:45:00,1.08092,1.08033,1.07550,Positive,0.000561,0.000791,0.000421,0.000576,90,2024.05.15 11:50:00,1.08274,1.08261,1.07936,Positive,0.000112,0.000239,0.000188,0.000269,90,2024.05.15 17:53:00,1.08472,1.08498,1.08265,Negative,-0.000478,-0.000046,0.000219,0.000317
91,2024.05.10 00:00:00,1.07574,1.07546,1.07540,Positive,0.000936,0.000375,0.000461,0.000671,91,2024.05.14 20:30:00,1.08086,1.08027,1.07549,Positive,0.000600,0.000780,0.000412,0.000565,91,2024.05.15 11:45:00,1.08274,1.08260,1.07936,Positive,0.000140,0.000244,0.000189,0.000271,91,2024.05.15 17:52:00,1.08479,1.08503,1.08264,Negative,-0.000465,-0.000013,0.000234,0.000337
92,2024.05.09 23:00:00,1.07557,1.07535,1.07540,Positive,0.000873,0.000314,0.000444,0.000649,92,2024.05.14 20:15:00,1.08080,1.08021,1.07548,Positive,0.000633,0.000765,0.000403,0.000552,92,2024.05.15 11:40:00,1.08273,1.08259,1.07935,Positive,0.000159,0.000245,0.000189,0.000271,92,2024.05.15 17:51:00,1.08487,1.08509,1.08264,Negative,-0.000451,0.000019,0.000248,0.000355
93,2024.05.09 22:00:00,1.07538,1.07523,1.07539,Positive,0.000772,0.000245,0.000425,0.000626,93,2024.05.14 20:00:00,1.08075,1.08015,1.07547,Positive,0.000687,0.000754,0.000395,0.000541,93,2024.05.15 11:35:00,1.08271,1.08257,1.07934,Positive,0.000153,0.000239,0.000187,0.000268,93,2024.05.15 17:50:00,1.08495,1.08514,1.08264,Negative,-0.000417,0.000057,0.000264,0.000376
94,2024.05.09 21:00:00,1.07519,1.07512,1.07539,Positive,0.000640,0.000173,0.000407,0.000602,94,2024.05.14 19:45:00,1.08068,1.08009,1.07546,Positive,0.000728,0.000736,0.000384,0.000527,94,2024.05.15 11:30:00,1.08269,1.08255,1.07934,Positive,0.000165,0.000238,0.000186,0.000266,94,2024.05.15 17:49:00,1.08503,1.08520,1.08264,Negative,-0.000381,0.000094,0.000279,0.000395
95,2024.05.09 20:00:00,1.07501,1.07501,1.07539,Positive,0.000504,0.000106,0.000390,0.000581,95,2024.05.14 19:30:00,1.08059,1.08001,1.07545,Positive,0.000758,0.000713,0.000372,0.000511,95,2024.05.15 11:25:00,1.08266,1.08253,1.07933,Positive,0.000157,0.000230,0.000183,0.000263,95,2024.05.15 17:48:00,1.08511,1.08525,1.08264,Negative,-0.000341,0.000130,0.000294,0.000415
96,2024.05.09 19:00:00,1.07483,1.07491,1.07538,Positive,0.000340,0.000039,0.000375,0.000561,96,2024.05.14 19:15:00,1.08051,1.07994,1.07544,Positive,0.000794,0.000690,0.000360,0.000496,96,2024.05.15 11:20:00,1.08264,1.08252,1.07932,Positive,0.000152,0.000224,0.000181,0.000260,96,2024.05.15 17:47:00,1.08517,1.08529,1.08263,Negative,-0.000322,0.000159,0.000306,0.000430
97,2024.05.09 18:00:00,1.07466,1.07480,1.07538,Negative,0.000182,-0.000018,0.000363,0.000546,97,2024.05.14 19:00:00,1.08041,1.07985,1.07542,Positive,0.000824,0.000662,0.000348,0.000479,97,2024.05.15 11:15:00,1.08262,1.08250,1.07932,Positive,0.000161,0.000222,0.000180,0.000258,97,2024.05.15 17:46:00,1.08523,1.08532,1.08263,Negative,-0.000304,0.000187,0.000318,0.000445
98,2024.05.09 17:00:00,1.07447,1.07470,1.07538,Negative,-0.000077,-0.000094,0.000346,0.000524,98,2024.05.14 18:45:00,1.08027,1.07975,1.07541,Positive,0.000792,0.000617,0.000329,0.000455,98,2024.05.15 11:10:00,1.08259,1.08247,1.07931,Positive,0.000155,0.000215,0.000177,0.000255,98,2024.05.15 17:45:00,1.08529,1.08536,1.08263,Negative,-0.000279,0.000217,0.000330,0.000461
99,2024.05.09 16:00:00,1.07435,1.07465,1.07537,Negative,-0.000284,-0.000143,0.000338,0.000515,99,2024.05.14 18:30:00,1.08013,1.07966,1.07540,Positive,0.000729,0.000564,0.000309,0.000428,99,2024.05.15 11:05:00,1.08256,1.08246,1.07930,Positive,0.000141,0.000206,0.000174,0.000252,99,2024.05.15 17:44:00,1.08534,1.08540,1.08262,Negative,-0.000257,0.000245,0.000341,0.000475
100,2024.05.09 15:00:00,1.07429,1.07466,1.07538,Negative,-0.000501,-0.000184,0.000334,0.000509,100,2024.05.14 18:15:00,1.08003,1.07958,1.07539,Positive,0.000718,0.000528,0.000294,0.000409,100,2024.05.15 11:00:00,1.08254,1.08243,1.07930,Positive,0.000139,0.000201,0.000173,0.000249,100,2024.05.15 17:43:00,1.08539,1.08543,1.08262,Negative,-0.000230,0.000273,0.000352,0.000489
101,2024.05.09 14:00:00,1.07439,1.07473,1.07538,Negative,-0.000443,-0.000140,0.000357,0.000539,101,2024.05.14 18:00:00,1.07994,1.07951,1.07538,Positive,0.000748,0.000503,0.000284,0.000395,101,2024.05.15 10:55:00,1.08250,1.08241,1.07929,Positive,0.000109,0.000189,0.000169,0.000244,101,2024.05.15 17:42:00,1.08544,1.08546,1.08262,Negative,-0.000201,0.000301,0.000362,0.000502
102,2024.05.09 13:00:00,1.07445,1.07479,1.07538,Negative,-0.000439,-0.000112,0.000374,0.000562,102,2024.05.14 17:45:00,1.07980,1.07940,1.07537,Positive,0.000713,0.000459,0.000267,0.000373,102,2024.05.15 10:50:00,1.08246,1.08239,1.07928,Positive,0.000077,0.000177,0.000165,0.000240,102,2024.05.15 17:41:00,1.08549,1.08548,1.08261,Negative,-0.000163,0.000329,0.000373,0.000516
103,2024.05.09 12:00:00,1.07456,1.07486,1.07539,Negative,-0.000384,-0.000070,0.000395,0.000589,103,2024.05.14 17:30:00,1.07966,1.07931,1.07535,Positive,0.000646,0.000407,0.000249,0.000349,103,2024.05.15 10:45:00,1.08244,1.08237,1.07928,Positive,0.000054,0.000170,0.000163,0.000237,103,2024.05.15 17:40:00,1.08553,1.08550,1.08261,Negative,-0.000143,0.000352,0.000381,0.000527
104,2024.05.09 11:00:00,1.07468,1.07494,1.07539,Negative,-0.000283,-0.000019,0.000419,0.000621,104,2024.05.14 17:15:00,1.07954,1.07922,1.07534,Positive,0.000605,0.000366,0.000234,0.000330,104,2024.05.15 10:40:00,1.08242,1.08236,1.07927,Positive,0.000037,0.000166,0.000162,0.000236,104,2024.05.15 17:39:00,1.08556,1.08552,1.08260,Negative,-0.000130,0.000371,0.000389,0.000536
105,2024.05.09 10:00:00,1.07476,1.07500,1.07540,Negative,-0.000217,0.000018,0.000438,0.000646,105,2024.05.14 17:00:00,1.07939,1.07912,1.07533,Positive,0.000525,0.000316,0.000217,0.000308,105,2024.05.15 10:35:00,1.08242,1.08235,1.07927,Positive,0.000044,0.000169,0.000163,0.000237,105,2024.05.15 17:38:00,1.08558,1.08553,1.08260,Positive,-0.000110,0.000392,0.000396,0.000545
106,2024.05.09 09:00:00,1.07482,1.07504,1.07540,Negative,-0.000159,0.000051,0.000455,0.000669,106,2024.05.14 16:45:00,1.07923,1.07904,1.07532,Positive,0.000375,0.000251,0.000195,0.000280,106,2024.05.15 10:30:00,1.08242,1.08235,1.07926,Positive,0.000043,0.000169,0.000163,0.000238,106,2024.05.15 17:37:00,1.08560,1.08553,1.08259,Positive,-0.000115,0.000406,0.000401,0.000552
107,2024.05.09 08:00:00,1.07485,1.07506,1.07540,Negative,-0.000147,0.000069,0.000468,0.000686,107,2024.05.14 16:30:00,1.07915,1.07897,1.07531,Positive,0.000342,0.000225,0.000187,0.000269,107,2024.05.15 10:25:00,1.08241,1.08234,1.07925,Positive,0.000043,0.000169,0.000164,0.000238,107,2024.05.15 17:36:00,1.08561,1.08554,1.08259,Positive,-0.000123,0.000419,0.000406,0.000558
108,2024.05.09 07:00:00,1.07487,1.07508,1.07540,Negative,-0.000144,0.000083,0.000480,0.000701,108,2024.05.14 16:15:00,1.07911,1.07898,1.07531,Positive,0.000275,0.000192,0.000176,0.000256,108,2024.05.15 10:20:00,1.08241,1.08234,1.07925,Positive,0.000050,0.000172,0.000165,0.000240,108,2024.05.15 17:35:00,1.08562,1.08555,1.08258,Positive,-0.000122,0.000435,0.000412,0.000565
109,2024.05.09 06:00:00,1.07487,1.07508,1.07540,Negative,-0.000161,0.000093,0.000490,0.000715,109,2024.05.14 16:00:00,1.07907,1.07895,1.07530,Positive,0.000276,0.000180,0.000173,0.000251,109,2024.05.15 10:15:00,1.08241,1.08234,1.07924,Positive,0.000066,0.000177,0.000167,0.000242,109,2024.05.15 17:34:00,1.08565,1.08556,1.08258,Positive,-0.000116,0.000453,0.000418,0.000572
110,2024.05.09 05:00:00,1.07489,1.07510,1.07540,Negative,-0.000181,0.000103,0.000500,0.000728,110,2024.05.14 15:45:00,1.07903,1.07893,1.07529,Positive,0.000258,0.000162,0.000168,0.000244,110,2024.05.15 10:10:00,1.08241,1.08234,1.07924,Positive,0.000078,0.000180,0.000168,0.000243,110,2024.05.15 17:33:00,1.08566,1.08556,1.08257,Positive,-0.000115,0.000469,0.000423,0.000579
111,2024.05.09 04:00:00,1.07490,1.07513,1.07541,Negative,-0.000203,0.000114,0.000511,0.000742,111,2024.05.14 15:30:00,1.07901,1.07890,1.07528,Positive,0.000285,0.000158,0.000167,0.000243,111,2024.05.15 10:05:00,1.08240,1.08232,1.07923,Positive,0.000076,0.000178,0.000167,0.000243,111,2024.05.15 17:32:00,1.08567,1.08556,1.08257,Positive,-0.000127,0.000482,0.000427,0.000584
112,2024.05.09 03:00:00,1.07494,1.07515,1.07541,Negative,-0.000186,0.000137,0.000525,0.000761,112,2024.05.14 15:15:00,1.07896,1.07887,1.07527,Positive,0.000270,0.000141,0.000162,0.000237,112,2024.05.15 10:00:00,1.08238,1.08231,1.07923,Positive,0.000067,0.000175,0.000166,0.000242,112,2024.05.15 17:31:00,1.08569,1.08557,1.08256,Positive,-0.000120,0.000501,0.000433,0.000591
113,2024.05.09 02:00:00,1.07495,1.07517,1.07541,Negative,-0.000196,0.000152,0.000537,0.000776,113,2024.05.14 15:00:00,1.07890,1.07883,1.07527,Positive,0.000247,0.000123,0.000157,0.000231,113,2024.05.15 09:55:00,1.08235,1.08229,1.07922,Positive,0.000037,0.000166,0.000164,0.000239,113,2024.05.15 17:30:00,1.08572,1.08558,1.08256,Positive,-0.000101,0.000523,0.000440,0.000599
114,2024.05.09 01:00:00,1.07496,1.07518,1.07541,Negative,-0.000224,0.000163,0.000548,0.000790,114,2024.05.14 14:45:00,1.07884,1.07879,1.07526,Positive,0.000211,0.000102,0.000151,0.000223,114,2024.05.15 09:50:00,1.08233,1.08227,1.07921,Positive,0.000010,0.000160,0.000162,0.000237,114,2024.05.15 17:29:00,1.08574,1.08559,1.08255,Positive,-0.000085,0.000544,0.000446,0.000607
115,2024.05.09 00:00:00,1.07499,1.07522,1.07541,Negative,-0.000240,0.000180,0.000560,0.000806,115,2024.05.14 14:30:00,1.07879,1.07876,1.07525,Positive,0.000173,0.000083,0.000146,0.000217,115,2024.05.15 09:45:00,1.08232,1.08227,1.07921,Positive,-0.000007,0.000158,0.000162,0.000236,115,2024.05.15 17:28:00,1.08576,1.08559,1.08255,Positive,-0.000081,0.000560,0.000450,0.000612
116,2024.05.08 23:00:00,1.07502,1.07524,1.07541,Negative,-0.000266,0.000195,0.000572,0.000822,116,2024.05.14 14:15:00,1.07874,1.07873,1.07524,Positive,0.000137,0.000065,0.000142,0.000212,116,2024.05.15 09:40:00,1.08231,1.08226,1.07920,Positive,-0.000017,0.000159,0.000163,0.000237,116,2024.05.15 17:27:00,1.08576,1.08558,1.08254,Positive,-0.000076,0.000576,0.000454,0.000617
117,2024.05.08 22:00:00,1.07505,1.07527,1.07541,Negative,-0.000269,0.000218,0.000586,0.000840,117,2024.05.14 14:00:00,1.07869,1.07870,1.07523,Positive,0.000090,0.000047,0.000138,0.000206,117,2024.05.15 09:35:00,1.08231,1.08226,1.07920,Positive,-0.000020,0.000162,0.000164,0.000239,117,2024.05.15 17:26:00,1.08576,1.08558,1.08253,Positive,-0.000099,0.000586,0.000456,0.000619
118,2024.05.08 21:00:00,1.07510,1.07531,1.07542,Negative,-0.000270,0.000243,0.000600,0.000859,118,2024.05.14 13:45:00,1.07864,1.07868,1.07523,Negative,0.000037,0.000030,0.000134,0.000202,118,2024.05.15 09:30:00,1.08231,1.08226,1.07919,Positive,-0.000025,0.000164,0.000165,0.000241,118,2024.05.15 17:25:00,1.08577,1.08557,1.08253,Positive,-0.000108,0.000600,0.000460,0.000623
119,2024.05.08 20:00:00,1.07515,1.07535,1.07542,Negative,-0.000246,0.000274,0.000617,0.000880,119,2024.05.14 13:30:00,1.07861,1.07866,1.07522,Negative,-0.000021,0.000014,0.000131,0.000198,119,2024.05.15 09:25:00,1.08232,1.08226,1.07918,Positive,-0.000023,0.000169,0.000167,0.000243,119,2024.05.15 17:24:00,1.08578,1.08558,1.08252,Positive,-0.000108,0.000617,0.000464,0.000628
120,2024.05.08 19:00:00,1.07518,1.07537,1.07542,Negative,-0.000238,0.000301,0.000632,0.000900,120,2024.05.14 13:15:00,1.07859,1.07865,1.07521,Negative,-0.000042,0.000011,0.000132,0.000199,120,2024.05.15 09:20:00,1.08232,1.08225,1.07918,Positive,-0.000021,0.000174,0.000169,0.000246,120,2024.05.15 17:23:00,1.08581,1.08558,1.08252,Positive,-0.000090,0.000639,0.000469,0.000635
